case_id,judgment_date,judgment_year,court_name,case_number,case_name,domain,n_chars,mu_F,mu_T,pi_V,pi_C,pi_H,pi_M,H_star,mu_total,pi_total,lambda_E,lambda_M,lambda_P,sa_survey,sa_stat,sa_norm,mu_LS,has_sa_any,post_minpou_2020,court_layer,period,pi_C_v2,mu_T_v2,pi_V_v2,pi_total_v2,mu_total_v2
085664_hanrei,2015-12-24,2015,名古屋高等裁判所,平成26年(行コ)第11号,愛知県議会議員政務調査費住民訴訟控訴事件,administrative,15565,0.0,0.0,0.0,0.06424670735624799,0.19274012206874397,0.38548024413748794,0.19274012206874397,0.0,0.6424670735624799,0.10256410256410255,0.10256410256410255,0.7948717948717948,0.0,0.6424670735624799,0.12849341471249598,0.7709604882749759,1,0,high,2015-2019,0.25698682942499196,0.19274012206874397,0.12849341471249598,0.9637006103437199,0.19274012206874397
085635_hanrei,2015-06-15,2015,地方裁判所,平成27年(行ク)第216号,執行停止の申立て事件,administrative,10187,0.09816432708353784,0.0,0.0,0.0,0.0,0.0,0.0,0.09816432708353784,0.0,0.125,0.125,0.75,0.0,0.09816432708353784,0.0,0.09816432708353784,1,0,district,2015-2019,0.19632865416707568,0.0,0.39265730833415136,0.588985962501227,0.09816432708353784
085576_hanrei,2015-07-16,2015,,,,civil,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.0,0.0,0.0,0.0
085540_hanrei,2015-10-07,2015,知的財産高等裁判所,平成26年(行ケ)第10257号,審決取消請求事件,commercial,37300,0.02680965147453083,0.0,0.0,0.0,0.0,0.02680965147453083,0.0,0.02680965147453083,0.02680965147453083,0.3888888888888889,0.05555555555555556,0.5555555555555556,0.0,0.08042895442359249,0.02680965147453083,0.10723860589812333,1,0,ip_high,2015-2019,0.05361930294906166,0.4289544235924933,0.2680965147453083,0.3485254691689008,0.45576407506702415
085663_hanrei,2015-12-17,2015,最高裁判所第一小法廷,平成27年(行フ)第1号,,civil,1194,0.0,0.0,0.0,0.0,0.0,0.8375209380234506,0.0,0.0,0.8375209380234506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.0,0.0,1.6750418760469012,2.512562814070352,0.0
085557_hanrei,2015-11-19,2015,知的財産高等裁判所,平成27年(行ケ)第10018号,審決取消請求事件,commercial,53393,0.09364523439402168,0.0,0.0,0.0,0.0,0.018729046878804338,0.0,0.09364523439402168,0.018729046878804338,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.018729046878804338,0.018729046878804338,1,0,ip_high,2015-2019,0.056187140636413016,0.07491618751521735,0.16856142190923903,0.2434776094244564,0.16856142190923903
085570_hanrei,2015-11-30,2015,知的財産高等裁判所,平成27年(行ケ)第10071号,審決取消請求事件,commercial,36519,0.05476601221282072,0.0,0.0,0.0,0.0,0.0,0.0,0.05476601221282072,0.0,0.5,0.3,0.2,0.0,0.02738300610641036,0.0,0.02738300610641036,1,0,ip_high,2015-2019,0.02738300610641036,0.24644705495769326,0.10953202442564144,0.1369150305320518,0.301213067170514
085581_hanrei,2015-11-17,2015,地方裁判所,平成27年(ワ)第24047号,不当利得返還請求事件,civil,2064,0.0,0.0,0.9689922480620154,0.0,0.0,0.0,0.0,0.0,0.9689922480620154,0.5,0.3,0.2,0.0,0.9689922480620154,0.0,0.9689922480620154,1,0,district,2015-2019,0.4844961240310077,0.0,4.3604651162790695,4.844961240310077,0.0
085616_hanrei,2015-09-15,2015,地方裁判所,平成26年(ワ)第29478号,特許権侵害に基づく損害賠償請求事件,commercial,19712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.37500000000000006,0.0,0.15219155844155843,0.05073051948051948,0.20292207792207792,1,0,district,2015-2019,0.05073051948051948,0.05073051948051948,0.20292207792207792,0.2536525974025974,0.05073051948051948
085582_hanrei,2015-09-29,2015,地方裁判所,平成26年(ワ)第1459号,特許権侵害差止等請求事件,commercial,10716,0.1866368047779022,0.0,0.0,0.0,0.0,0.0,0.0,0.1866368047779022,0.0,0.0,1.0,0.0,0.0,1.1198208286674132,0.0,1.1198208286674132,1,0,district,2015-2019,0.5599104143337066,0.0,0.7465472191116088,1.3064576334453153,0.1866368047779022
085572_hanrei,2015-11-30,2015,知的財産高等裁判所,平成27年(行ケ)第10162号,審決取消請求事件,commercial,17892,0.11178180192264699,0.0,0.0,0.0,0.0,0.22356360384529397,0.0,0.11178180192264699,0.22356360384529397,0.0,0.7796610169491525,0.22033898305084748,0.0,0.0,0.05589090096132349,0.05589090096132349,1,0,ip_high,2015-2019,0.22356360384529397,0.0,0.39123630672926446,0.8383635144198524,0.11178180192264699
085905_hanrei,2015-10-30,2015,東京高等裁判所,平成27年(う)第1017号,業務上過失致死被告事件,criminal,6705,0.0,0.0,0.0,0.0,0.0,0.29828486204325133,0.0,0.0,0.29828486204325133,0.0,0.8333333333333334,0.16666666666666669,0.0,0.0,0.29828486204325133,0.29828486204325133,1,0,high,2015-2019,0.0,0.14914243102162567,0.29828486204325133,0.5965697240865027,0.14914243102162567
085586_hanrei,2015-10-16,2015,地方裁判所,平成26年(ワ)第23926号,損害賠償請求事件,civil,28915,0.034584125886218224,0.0,0.0,0.0,0.0,0.0,0.0,0.034584125886218224,0.0,0.7999999999999999,0.0,0.19999999999999998,0.0,0.06916825177243645,0.0,0.06916825177243645,1,0,district,2015-2019,0.034584125886218224,0.10375237765865468,0.10375237765865468,0.1383365035448729,0.1383365035448729
085590_hanrei,2015-12-15,2015,知的財産高等裁判所,平成26年(行ケ)第10263号,審決取消請求事件,commercial,46745,0.0,0.08557064926730132,0.0,0.0,0.0,0.0,0.0,0.08557064926730132,0.0,0.01886792452830189,0.0,0.9811320754716982,0.0,0.0,0.08557064926730132,0.08557064926730132,1,0,ip_high,2015-2019,0.02139266231682533,0.19253396085142796,0.8557064926730131,0.8770991549898385,0.19253396085142796
085617_hanrei,2015-09-17,2015,地方裁判所,平成26年(行ウ)第51号,公金支出金返還請求事件,administrative,14478,0.0,0.0,0.06907031357922365,0.06907031357922365,0.0,0.06907031357922365,0.0,0.0,0.20721094073767093,0.0,0.0,1.0,0.0,0.20721094073767096,0.0,0.20721094073767096,1,0,district,2015-2019,1.2432656444260257,0.2762812543168946,0.2762812543168946,1.588617212322144,0.2762812543168946
085610_hanrei,2015-10-29,2015,地方裁判所,平成26年(ワ)第12198号,損害賠償請求事件,civil,22773,0.0,0.26346989856408903,0.0,0.0,0.04391164976068151,0.0,0.0,0.26346989856408903,0.04391164976068151,0.6666666666666667,0.08333333333333334,0.25,0.0,0.08782329952136302,0.0,0.08782329952136302,1,0,district,2015-2019,0.04391164976068151,0.30738154832477055,0.04391164976068151,0.13173494928204452,0.30738154832477055
085609_hanrei,2015-10-19,2015,地方裁判所,平成26年(ワ)第371号,債務不存在確認請求事件,civil,18215,0.0,0.0,0.0,0.0,0.2744990392533626,0.0,0.0,0.0,0.2744990392533626,1.0,0.0,0.0,0.0,0.05489980785067252,0.0,0.05489980785067252,1,0,district,2015-2019,0.05489980785067252,0.0,0.10979961570134504,0.43919846280538016,0.0
085541_hanrei,2015-12-14,2015,最高裁判所第一小法廷,平成26年(オ)第77号,,civil,7265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.0,0.0,0.8258774948382657,0.8258774948382657,0.0
085562_hanrei,2015-12-03,2015,知的財産高等裁判所,平成27年(行ケ)第10060号,審決取消請求事件,commercial,30441,0.1314017279327223,0.06570086396636116,0.0,0.0,0.0,0.0,0.0,0.19710259189908347,0.0,0.0,0.0,1.0,0.0,0.03285043198318058,0.0,0.03285043198318058,1,0,ip_high,2015-2019,0.03285043198318058,0.2628034558654446,0.1314017279327223,0.1642521599159029,0.39420518379816694
085813_hanrei,2015-10-27,2015,地方裁判所,平成26年(行ウ)第147号,下水道使用料納入通知処分取消等請求事件,administrative,23938,0.08354916868577157,0.0,0.0,0.0,0.0,0.0,0.0,0.08354916868577157,0.0,0.1081081081081081,0.6756756756756758,0.2162162162162162,0.0,0.08354916868577157,0.0,0.08354916868577157,1,0,district,2015-2019,1.378561283315231,0.08354916868577157,0.5430695964575153,1.9216308797727462,0.16709833737154314
085591_hanrei,2015-10-08,2015,知的財産高等裁判所,平成27年(行ケ)第10083号,審決取消請求事件,commercial,8522,0.2346866932644919,0.0,0.0,0.0,0.0,0.0,0.0,0.2346866932644919,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.11734334663224595,0.0,0.11734334663224595,1,0,ip_high,2015-2019,0.35203003989673787,1.2907768129547055,0.4693733865289838,0.8214034264257217,1.5254635062191975
085658_hanrei,2015-07-09,2015,日千葉地方裁判所,平成25年(わ)第1780号,,criminal,13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.7272727272727272,0.0909090909090909,0.0,0.0,0.07666947788085564,0.07666947788085564,1,0,district,2015-2019,0.07666947788085564,0.9967032124511233,0.15333895576171128,0.2300084336425669,0.9967032124511233
085592_hanrei,2015-10-08,2015,知的財産高等裁判所,平成27年(行ケ)第10084号,審決取消請求事件,commercial,8461,0.11818933932159319,0.0,0.0,0.0,0.0,0.0,0.0,0.11818933932159319,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.11818933932159319,0.0,0.11818933932159319,1,0,ip_high,2015-2019,0.3545680179647796,1.300082732537525,0.47275735728637275,0.8273253752511524,1.4182720718591182
085623_hanrei,2015-12-07,2015,最高裁判所大法廷,平成26年(あ)第1118号,旅行業法違反被告事件,criminal,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.0,0.0,0.0,0.0,0.0
085600_hanrei,2015-12-15,2015,,,,civil,8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.49720323182100684,0.0,0.0,0.49720323182100684,0.0
085768_hanrei,2015-09-17,2015,高等裁判所,平成27年(行コ)第110号,政務調査費返還請求控訴事件,administrative,3379,0.2959455460195324,0.0,0.0,0.0,0.0,0.0,0.0,0.2959455460195324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.5918910920390648,0.0,0.2959455460195324,0.8878366380585971,0.2959455460195324
085542_hanrei,2015-12-14,2015,最高裁判所第一小法廷,平成27年(行ヒ)第301号,開発許可処分取消請求事件,administrative,3245,0.6163328197226502,0.0,0.0,0.0,0.0,0.0,0.0,0.6163328197226502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.0,0.0,1.5408320493066257,1.5408320493066257,0.6163328197226502
085583_hanrei,2015-11-09,2015,地方裁判所,平成27年(ワ)第4090号,著作権侵害に基づく損害賠償等請求事件,civil,5476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9130752373995618,0.0,0.9130752373995618,1,0,district,2015-2019,0.18261504747991233,0.0,0.18261504747991233,0.36523009495982467,0.0
085544_hanrei,2015-11-06,2015,地方裁判所,平成27年(ワ)第14747号,損害賠償請求事件,civil,10830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.18467220683287167,0.0,0.18467220683287167,1,0,district,2015-2019,0.6463527239150508,0.09233610341643583,0.18467220683287167,0.8310249307479225,0.09233610341643583
085566_hanrei,2015-04-14,2015,福井地方裁判所,平成27年(モ)第38号,保全異議申立事件,civil,168699,0.05927717413855447,0.01778315224156634,0.0,0.0,0.0,0.01778315224156634,0.0,0.07706032638012081,0.01778315224156634,0.2894736842105263,0.25000000000000006,0.46052631578947373,0.06520489155240991,0.26081956620963964,0.29638587069277234,0.6224103284548219,1,0,district,2015-2019,0.27267500103735054,0.6639043503518101,1.6656885932933805,1.9561467465722975,0.7231815244903645
085585_hanrei,2015-09-11,2015,地方裁判所,平成26年(ワ)第10848号,特許権侵害差止等請求事件,commercial,57624,0.01735388032764126,0.0,0.0,0.0,0.03470776065528252,0.0,0.0,0.01735388032764126,0.03470776065528252,0.0,0.1111111111111111,0.8888888888888888,0.01735388032764126,0.06941552131056504,0.06941552131056504,0.15618492294877134,1,0,district,2015-2019,0.03470776065528252,0.0867694016382063,0.12147716229348883,0.19089268360405387,0.10412328196584757
085948_hanrei,2015-10-27,2015,,,,civil,2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.4231908590774439,0.0,0.0,0.4231908590774439
085654_hanrei,2015-06-23,2015,地方裁判所,平成27年(ワ)第2630号,求償金請求事件,civil,4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.4693733865289838,0.0,0.4693733865289838,1,0,district,2015-2019,0.2346866932644919,0.0,0.7040600797934757,0.9387467730579676,0.0
085579_hanrei,2015-10-01,2015,原審・東京地方裁判所,平成27年(ネ)第10036号,特許権侵害差止等請求控訴事件,commercial,43765,0.022849308808408547,0.0,0.0,0.0,0.06854792642522564,0.2970410145093111,0.06854792642522564,0.022849308808408547,0.36558894093453675,0.75,0.0,0.25,0.0,0.045698617616817094,0.045698617616817094,0.09139723523363419,1,0,district,2015-2019,0.022849308808408547,0.11424654404204272,0.251342396892494,0.6397806466354393,0.13709585285045128
085555_hanrei,2015-10-15,2015,知的財産高等裁判所,平成26年(行ケ)第10245号,審決取消請求事件,commercial,21808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,ip_high,2015-2019,0.045854732208363905,0.0,0.0,0.045854732208363905,0.0
085567_hanrei,2015-04-14,2015,地方裁判所,平成26年(ヨ)第31号,,civil,6566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.15229972586049345,0.7614986293024673,0.15229972586049345,0.3045994517209869,0.7614986293024673
085593_hanrei,2015-12-17,2015,知的財産高等裁判所,平成27年(行ケ)第10116号,審決取消請求事件,commercial,42881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023320351670903197,0.0,0.023320351670903197,1,0,ip_high,2015-2019,0.023320351670903197,0.0,0.023320351670903197,0.046640703341806394,0.0
085569_hanrei,2015-10-02,2015,原審・東京地方裁判所,平成25年(ネ)第10051号,特許権侵害行為差止等請求控訴事件,commercial,85999,0.09302433749229642,0.0,0.0,0.0,0.011628042186537053,0.09302433749229642,0.0,0.09302433749229642,0.10465237967883348,0.18965517241379315,0.6810344827586208,0.12931034482758622,0.0,0.4883777718345562,0.03488412655961116,0.5232618983941674,1,0,district,2015-2019,0.011628042186537053,0.27907301247688926,1.360480935824835,1.4767613576902057,0.3720973499691857
085638_hanrei,2015-10-19,2015,地方裁判所,平成26年(ワ)第1140号,特許権侵害差止等請求事件,commercial,50567,0.07910297229418395,0.0,0.0,0.0,0.0,0.019775743073545987,0.0,0.07910297229418395,0.019775743073545987,0.07692307692307691,0.8461538461538461,0.07692307692307691,0.0,0.05932722922063797,0.0,0.05932722922063797,1,0,district,2015-2019,0.039551486147091974,0.1582059445883679,0.09887871536772994,0.1582059445883679,0.23730891688255185
084796_hanrei,2015-01-22,2015,最高裁判所第二小法廷,平成26年(許)第17号,間接強制決定に対する執行抗告棄却決定に対する許可抗告事件,civil,2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.4775549188156638,0.0,0.4775549188156638,1,0,supreme,2015-2019,0.4775549188156638,0.0,0.0,0.4775549188156638,0.0
084795_hanrei,2015-01-22,2015,最高裁判所第二小法廷,平成26年(許)第26号,間接強制決定に対する執行抗告棄却決定に対する許可抗告事件,civil,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.4985044865403789,0.0,0.4985044865403789,1,0,supreme,2015-2019,0.4985044865403789,0.0,0.0,0.4985044865403789,0.0
084765_hanrei,2015-01-15,2015,最高裁判所第一小法廷,平成26年(行ツ)第103号,選挙無効請求事件,administrative,8697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572,0.0,0.4599287110497873,0.3449465332873405,0.8048752443371278,1,0,supreme,2015-2019,1.4947683109118086,1.839714844199149,2.414625733011383,3.909394043923192,1.839714844199149
090062_hanrei,2021-03-01,2021,最高裁判所第一小法廷,平成30年(あ)第10号,不正競争防止法違反被告事件,criminal,2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,0.0,0.0,0.48123195380173245,0.48123195380173245,0.0
089993_hanrei,2020-11-17,2020,知的財産高等裁判所,令和2年(行ケ)第10007号,審決取消請求事件,commercial,56496,0.01770036816765789,0.01770036816765789,0.0,0.0,0.0,0.0,0.0,0.03540073633531578,0.0,0.4,0.0,0.6,0.0,0.0,0.01770036816765789,0.01770036816765789,1,1,ip_high,2020-2024,0.01770036816765789,0.01770036816765789,0.07080147267063155,0.08850184083828944,0.03540073633531578
089994_hanrei,2020-10-20,2020,地方裁判所,平成30年(ワ)第11672号,商標権侵害差止等請求事件,commercial,30303,0.132000132000132,0.0,0.0,0.0,0.0,0.033000033000033,0.0,0.132000132000132,0.033000033000033,0.012499999999999999,0.625,0.3625,0.231000231000231,0.363000363000363,0.099000099000099,0.693000693000693,1,1,district,2020-2024,0.066000066000066,0.528000528000528,0.858000858000858,0.957000957000957,0.66000066000066
090073_hanrei,2021-01-12,2021,知的財産高等裁判所,令和2年(行ケ)第10042号,特許取消決定取消請求事件,commercial,48876,0.18413945494721334,0.0,0.0,0.0,0.0,0.08183975775431705,0.0,0.18413945494721334,0.08183975775431705,0.9583333333333334,0.0,0.04166666666666667,0.0,0.14321957607005484,0.020459939438579263,0.1636795155086341,1,1,ip_high,2020-2024,0.020459939438579263,0.08183975775431705,0.1022996971928963,0.2045993943857926,0.2659792127015304
090066_hanrei,2018-12-22,2018,地方裁判所,平成30年(行ウ)第182号,事件(以下「先行事件,administrative,40122,0.14954389113204725,0.0,0.0,0.0,0.0,0.0,0.0,0.14954389113204725,0.0,0.006172839506172839,0.8395061728395061,0.15432098765432098,0.4984796371068242,0.2990877822640945,0.0,0.7975674193709187,1,0,district,2015-2019,0.07477194556602362,0.02492398185534121,0.0,0.07477194556602362,0.17446787298738844
090071_hanrei,2020-12-04,2020,地方裁判所,令和2年(ワ)第20960号,発信者情報開示請求事件,civil,3642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.2745744096650192,0.0,0.0,0.2745744096650192,0.0
090046_hanrei,2020-12-17,2020,原審・東京地方裁判所,令和2年(ネ)第10050号,特許権侵害行為差止等請求控訴事件,commercial,47571,0.0,0.0,0.0,0.0,0.021021210401294906,0.0,0.0,0.0,0.021021210401294906,0.5714285714285714,0.0,0.4285714285714286,0.021021210401294906,0.0,0.0,0.021021210401294906,1,1,district,2020-2024,0.021021210401294906,0.08408484160517962,0.12612726240776945,0.16816968321035924,0.08408484160517962
090047_hanrei,2020-10-20,2020,地方裁判所,平成31年(行ウ)第30号,,administrative,27870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005102040816326531,0.9285714285714286,0.0663265306122449,0.0,0.07176175098672408,0.03588087549336204,0.10764262648008611,1,1,district,2020-2024,0.2870470039468963,0.35880875493362036,0.10764262648008611,0.3946896304269824,0.35880875493362036
090009_hanrei,2020-12-01,2020,知的財産高等裁判所,令和2年(行ケ)第10001号,特許取消決定取消請求事件,commercial,36727,0.0,0.0,0.02722792495983881,0.0,0.0,0.0,0.0,0.0,0.02722792495983881,0.0,0.0,1.0,0.0,0.49010264927709857,0.0,0.49010264927709857,1,1,ip_high,2020-2024,0.02722792495983881,0.10891169983935524,0.08168377487951643,0.10891169983935524,0.10891169983935524
090065_hanrei,2017-10-03,2017,,,,civil,41183,0.048563727751742225,0.048563727751742225,0.0,0.0,0.0,0.09712745550348445,0.0,0.09712745550348445,0.09712745550348445,0.1,0.0,0.9,0.0,0.09712745550348445,0.6798921885243912,0.7770196440278756,1,0,unknown,2015-2019,1.116965738290071,1.0198382827865866,0.5827647330209067,1.7968579268144622,1.0684020105383287
090039_hanrei,2021-02-24,2021,最高裁判所大法廷,,,civil,12734,0.0,0.0,0.0,0.0,0.0,0.1570598397989634,0.0,0.0,0.1570598397989634,0.22727272727272727,0.3181818181818182,0.45454545454545453,0.0,0.0,0.7067692790953353,0.7067692790953353,1,1,supreme,2020-2024,0.3926495994974085,0.0785299198994817,1.2564787183917072,1.806188157688079,0.0785299198994817
090051_hanrei,2020-12-04,2020,地方裁判所,令和2年(ワ)第19976号,発信者情報開示請求事件,civil,10014,0.2995805871779509,0.0,0.0,0.0,0.0,0.0,0.0,0.2995805871779509,0.0,0.0,0.3333333333333333,0.6666666666666666,0.09986019572598362,0.0,0.09986019572598362,0.19972039145196724,1,1,district,2020-2024,0.09986019572598362,0.0,0.09986019572598362,0.19972039145196724,0.2995805871779509
090052_hanrei,2021-02-10,2021,,,,civil,7976,0.0,0.0,0.0,0.0,0.0,0.12537612838515547,0.0,0.0,0.12537612838515547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.12537612838515547,0.0,1.7552657973921766,2.0060180541624875,0.0
090021_hanrei,2017-07-06,2017,,,,civil,3503,0.28546959748786754,0.0,0.0,0.0,0.0,0.0,0.0,0.28546959748786754,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.0,1.7128175849272052,1.7128175849272052,0.28546959748786754
090014_hanrei,2020-09-15,2020,原審・福島地方裁判所,令和2年(ネ)第123号,損害賠償請求控訴事件,civil,34151,0.02928171942256449,0.08784515826769349,0.0,0.0,0.14640859711282248,0.11712687769025797,0.05856343884512898,0.11712687769025798,0.2635354748030804,0.15789473684210528,0.05263157894736842,0.7894736842105263,0.0,0.11712687769025797,0.7320429855641123,0.8491698632543703,1,1,district,2020-2024,0.7320429855641123,0.46850751076103186,2.2254106761149015,3.2209891364820944,0.49778923018359633
090016_hanrei,2021-01-14,2021,知的財産高等裁判所,令和2年(行ケ)第10108号,審決取消請求事件,commercial,12981,0.308142670056236,0.0,0.0,0.0,0.0,0.0,0.0,0.308142670056236,0.0,0.0,0.9545454545454545,0.04545454545454545,0.0,0.077035667514059,0.0,0.077035667514059,1,1,ip_high,2020-2024,1.4636776827671212,0.077035667514059,0.077035667514059,1.5407133502811803,0.385178337570295
090008_hanrei,2020-11-24,2020,知的財産高等裁判所,令和2年(行ケ)第10091号,審決取消請求事件,commercial,14138,0.07073136228603763,0.0,0.0,0.0,0.0,0.0,0.0,0.07073136228603763,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.0,2.68779176686943,2.68779176686943,1,1,ip_high,2020-2024,0.07073136228603763,0.07073136228603763,0.3536568114301881,0.4243881737162257,0.14146272457207526
090015_hanrei,2021-02-04,2021,,,,civil,44388,0.045057222672794446,0.022528611336397223,0.0,0.0,0.0,0.0,0.0,0.06758583400919167,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.022528611336397223,0.31540055870956113,0.022528611336397223,0.045057222672794446,0.36045778138235557
090081_hanrei,2020-10-23,2020,地方裁判所,平成30年(ワ)第38078号,業務委託料請求事件,civil,41864,0.02388687177527231,0.16720810242690617,0.0,0.0,0.0,0.07166061532581693,0.0,0.19109497420217847,0.07166061532581693,0.0,0.988235294117647,0.01176470588235294,0.0,0.11943435887636156,0.0,0.11943435887636156,1,1,district,2020-2024,0.09554748710108923,0.5255111790559909,0.2866424613032677,0.45385056373017385,0.5493980508312631
090030_hanrei,2020-12-16,2020,原審・東京地方裁判所,令和2年(ネ)第10030号,名称使用差止請求控訴事件,civil,26125,0.03827751196172249,0.0,0.0,0.0,0.03827751196172249,0.0,0.0,0.03827751196172249,0.03827751196172249,0.0,0.3793103448275862,0.6206896551724138,0.0,0.0,0.07655502392344497,0.07655502392344497,1,1,district,2020-2024,0.07655502392344497,0.42105263157894735,1.0334928229665072,1.1483253588516746,0.4593301435406698
